ticker,date,title,distributor,gross,percent_yd,percent_lw,theaters,per_theater,total_gross,days_in_release,parent company,distributor address,distributorwebsite,release_date,year,title_key,weekday,release_month,release_weekday,is_weekend,days_since_release,average_theaters,average_daily_gross,average_daily_gross_per_theater,total_gross_by_average_theaters,avg_gross_monday,avg_gross_tuesday,avg_gross_wednesday,avg_gross_thursday,avg_gross_friday,avg_gross_saturday,avg_gross_sunday,avg_gross_weekend,avg_gross_weekday,gross_per_theater_by_total,weekly_gross_by_total,average_weekly_gross,average_weekly_gross_per_theater,id,original_title,popularity
SONY,2010-02-21,2012,Sony Pictures,23176,-0.39,-0.56,131.0,177.0,166112167,101,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2009-11-12,2010,2012,6,11,3,1,101,1864.7721518987341,2097931.3924050634,743.3037974683544,89079.06889904085,1010405.1,1263254.5,1205479.75,1176921.125,2904547.8666666667,3346050.8666666667,2180553.6666666665,2810384.1333333333,1154979.2352941176,89079.06889904085,11865154.785714285,14685519.746835444,5203.126582278481,659066,2012,0.8829
SONY,2010-02-21,2012,Sony Pictures,23176,-0.39,-0.56,131.0,177.0,166112167,101,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2009-11-12,2010,2012,6,11,3,1,101,1864.7721518987341,2097931.3924050634,743.3037974683544,89079.06889904085,1010405.1,1263254.5,1205479.75,1176921.125,2904547.8666666667,3346050.8666666667,2180553.6666666665,2810384.1333333333,1154979.2352941176,89079.06889904085,11865154.785714285,14685519.746835444,5203.126582278481,750900,2012,0.0561
SONY,2010-02-21,2012,Sony Pictures,23176,-0.39,-0.56,131.0,177.0,166112167,101,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2009-11-12,2010,2012,6,11,3,1,101,1864.7721518987341,2097931.3924050634,743.3037974683544,89079.06889904085,1010405.1,1263254.5,1205479.75,1176921.125,2904547.8666666667,3346050.8666666667,2180553.6666666665,2810384.1333333333,1154979.2352941176,89079.06889904085,11865154.785714285,14685519.746835444,5203.126582278481,816993,2012,0.0967
SONY,2010-02-21,2012,Sony Pictures,23176,-0.39,-0.56,131.0,177.0,166112167,101,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2009-11-12,2010,2012,6,11,3,1,101,1864.7721518987341,2097931.3924050634,743.3037974683544,89079.06889904085,1010405.1,1263254.5,1205479.75,1176921.125,2904547.8666666667,3346050.8666666667,2180553.6666666665,2810384.1333333333,1154979.2352941176,89079.06889904085,11865154.785714285,14685519.746835444,5203.126582278481,826440,2012,0.0336
SONY,2010-02-21,2012,Sony Pictures,23176,-0.39,-0.56,131.0,177.0,166112167,101,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2009-11-12,2010,2012,6,11,3,1,101,1864.7721518987341,2097931.3924050634,743.3037974683544,89079.06889904085,1010405.1,1263254.5,1205479.75,1176921.125,2904547.8666666667,3346050.8666666667,2180553.6666666665,2810384.1333333333,1154979.2352941176,89079.06889904085,11865154.785714285,14685519.746835444,5203.126582278481,1485935,2012,0.0071
6758,2005-10-10,2046,Sony Picture…,3724,0.0,0.0,26.0,143.0,1352974,67,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2005-08-04,2005,2046,0,8,3,0,67,36.0,19904.0,463.5,37582.61111111111,19904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19904.0,37582.61111111111,150330.44444444444,139328.0,3244.5,844,2046,4.7941
Private,2025-01-02,2073,Neon,582,-0.07,0.0,2.0,291.0,7125,7,30WEST,"New York City, New York, U.S.",http://neonrated.com/,2024-12-26,2025,2073,3,12,3,0,7,2.0,566.3333333333334,283.3333333333333,3562.5,0.0,0.0,0.0,582.0,0.0,617.0,500.0,558.5,582.0,3562.5,7125.0,3964.3333333333335,1983.3333333333333,1023915,2073,3.0819
Private,2025-01-02,2073,Neon,582,-0.07,0.0,2.0,291.0,7125,7,30WEST,"New York City, New York, U.S.",http://neonrated.com/,2024-12-26,2025,2073,3,12,3,0,7,2.0,566.3333333333334,283.3333333333333,3562.5,0.0,0.0,0.0,582.0,0.0,617.0,500.0,558.5,582.0,3562.5,7125.0,3964.3333333333335,1983.3333333333333,1339752,2073,1.2185
Private,2017-04-23,20th Century Women,A24,1456,0.06,0.54,7.0,208.0,5660167,120,A24,"31 West 27th Street, New York City, New York, United States",http://www.a24films.com/,2016-12-24,2017,20th century women,6,12,5,1,120,122.2991452991453,48377.50427350427,1036.1709401709402,46281.32916346355,29744.8125,30303.0625,28867.0,26945.058823529413,61934.41176470588,93741.05882352941,64947.882352941175,73541.11764705883,28932.89393939394,46281.32916346355,332951.0,338642.52991452994,7253.196581196581,342737,20th Century Women,3.326
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,8065,21,7.1789
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,710104,21,0.0071
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,777727,21,0.0143
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,790228,21,0.0239
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,892331,21,0.0492
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,981397,21,0.3409
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1018658,21,0.0168
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1043308,21,0.0575
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1157218,21,0.0311
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1255695,21,0.0872
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1445999,21,0.0143
SONY,2008-05-18,21,Sony Pictures,116338,-0.34,-0.5,462.0,252.0,81159365,52,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2008-03-27,2008,21,6,3,3,1,52,2323.596153846154,1560757.0192307692,610.2115384615385,34928.343664909335,682600.8571428572,689203.8571428572,623929.1428571428,638543.5714285715,2659670.375,3259807.75,1920449.75,2613309.2916666665,658569.3571428572,34928.343664909335,11594195.0,10925299.134615384,4271.4807692307695,1461312,21,0.0214
EMWPF,2020-01-23,21 Bridges,STX Entertai…,2202,0.13,-0.55,51.0,43.0,28539757,63,Eros Media World Plc,"3900 West Alameda Avenue 32nd Floor Burbank, CA 91505 United States",https://www.stxentertainment.com/,2019-11-21,2020,21 bridges,3,11,3,0,63,1152.859375,456871.203125,260.0625,24755.62728541805,202367.44444444444,329813.22222222225,227440.0,256485.0,770931.5555555555,887776.3333333334,545550.0,734752.6296296297,254092.86486486485,24755.62728541805,3171084.111111111,3198098.421875,1820.4375,535292,21 Bridges,4.65
SONY,2012-07-01,21 Jump Street,Sony Pictures,28087,-0.17,-0.41,141.0,199.0,138447667,108,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2012-03-15,2012,21 jump street,6,3,3,1,108,1773.0,1607284.0930232557,646.3488372093024,78086.67061477722,955113.3,1195053.0,944326.8888888889,971860.6,2075226.0,2474629.125,1681537.0,2077130.7083333333,1013793.6315789474,78086.67061477722,9229844.466666667,11250988.65116279,4524.441860465116,64688,21 Jump Street,9.8702
SONY,2014-08-24,22 Jump Street,Sony Pictures,36497,-0.56,-0.41,135.0,270.0,190267743,73,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2014-06-12,2014,22 jump street,6,6,3,1,73,2019.2837837837837,2645510.0405405406,905.6081081081081,94225.36075809592,1681028.1,1866688.6,1488950.0,1770034.1818181819,4272727.818181818,4207665.181818182,2967852.4545454546,3816081.8181818184,1703342.512195122,94225.36075809592,19026774.3,18518570.283783786,6339.256756756757,187017,22 Jump Street,9.3264
AMZN,2002-08-18,24 Hour Party People,MGM,45224,-0.14,2.71,18.0,2512.0,201364,10,"Amazon.com, Inc.","Beverly Hills, California, United States",https://www.mgm.com/,2002-08-08,2002,24 hour party people,6,8,3,1,10,10.0,29048.166666666668,4202.0,20136.4,0.0,0.0,0.0,0.0,25600.0,32831.0,28713.5,29048.166666666668,0.0,20136.4,201364.0,203337.1666666667,29414.0,2750,24 Hour Party People,2.1678
DIS,2008-05-01,27 Dresses,20th Century…,4663,-0.14,-0.43,73.0,64.0,76727525,105,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2008-01-17,2008,27 dresses,3,1,3,0,105,1175.4952380952382,730738.3333333334,347.0095238095238,65272.51026922796,483337.8,265974.6,250240.53333333333,291718.4666666667,1235168.6666666667,1608992.0666666667,979736.2,1274632.3111111112,322817.85,65272.51026922796,5115168.333333333,5115168.333333334,2429.0666666666666,6557,27 Dresses,6.2713
SONY,2000-05-23,28 Days,Sony Pictures,55066,0.0,-0.63,778.0,71.0,35536450,40,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2000-04-13,2000,28 days,1,4,3,0,40,2311.9117647058824,1009017.1764705882,417.1470588235294,15371.023471789325,462190.8,441812.1666666667,428283.4,500830.6,2123134.25,2530412.5,1217000.0,1899937.4615384615,457495.09523809527,15371.023471789325,7107290.0,7063120.235294118,2920.029411764706,10468,28 Days,5.084
SONY,2000-05-23,28 Days,Sony Pictures,55066,0.0,-0.63,778.0,71.0,35536450,40,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2000-04-13,2000,28 days,1,4,3,0,40,2311.9117647058824,1009017.1764705882,417.1470588235294,15371.023471789325,462190.8,441812.1666666667,428283.4,500830.6,2123134.25,2530412.5,1217000.0,1899937.4615384615,457495.09523809527,15371.023471789325,7107290.0,7063120.235294118,2920.029411764706,892622,28 Days,0.0168
DIS,2007-07-26,28 Weeks Later,20th Century…,2804,-0.08,-0.53,39.0,72.0,28598435,77,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2007-05-10,2007,28 weeks later,3,5,3,0,77,807.4415584415584,371659.6883116883,267.012987012987,35418.58194071382,251630.45454545456,197671.36363636365,177599.36363636365,163161.27272727274,629753.2727272727,675021.5454545454,506780.54545454547,603851.7878787878,197515.61363636365,35418.58194071382,2599857.727272727,2601617.8181818184,1869.0909090909092,1562,28 Weeks Later,12.8953
SONY,2025-08-07,28 Years Later,Sony Pictures,10469,-0.43,-0.74,178.0,59.0,70446897,49,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2025-06-19,2025,28 years later,3,6,3,0,49,2007.78,1522558.84,539.78,35086.960224725815,793408.2857142857,987988.5714285715,663567.4285714285,1251649.0,2796142.8571428573,2363714.285714286,1840142.857142857,2333333.3333333335,935446.275862069,35086.960224725815,10063842.42857143,10657911.88,3778.46,1100988,28 Years Later,31.8972
Private,2014-05-15,3 Days to Kill,Relativity,2546,0.11,-0.03,42.0,61.0,30697999,84,UltraV Holdings,"Beverly Hills, California, United States",http://relativitymedia.com/,2014-02-20,2014,3 days to kill,3,2,3,0,84,938.452380952381,365452.36904761905,209.23809523809524,32711.301737917038,154180.16666666666,192048.33333333334,153476.33333333334,141948.16666666666,598472.3333333334,842808.9166666666,475232.3333333333,638837.8611111111,160413.25,32711.301737917038,2558166.5833333335,2558166.5833333335,1464.6666666666667,192102,3 Days to Kill,5.2446
LGF.A,2017-06-29,3 Idiotas,Lionsgate,1976,-0.1,0.17,42.0,47.0,1249233,28,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2017-06-01,2017,3 idiotas,3,6,3,0,28,196.5,44615.46428571428,189.25,6357.419847328244,20987.75,33232.5,17698.25,12091.25,62641.0,80440.5,85217.0,76099.5,21002.4375,6357.419847328244,312308.25,312308.25,1324.75,346034,3 Idiotas,1.7051
Private,2010-03-14,3 Idiots,Big Pictures,155,-0.61,-0.58,2.0,78.0,6533849,82,Reliance Entertainment Pvt Ltd,"San Francisco, California, United States",https://www.bigpicture.com/,2009-12-22,2010,3 idiots,6,12,1,1,82,74.76811594202898,92523.26086956522,828.9130434782609,87388.1723202171,44932.625,46804.5,60925.6,67082.8,141645.0,147977.9090909091,107661.09090909091,132428.0,55943.916666666664,87388.1723202171,593986.2727272727,647662.8260869565,5802.391304347826,20453,3 Idiots,6.6838
AMZN,2000-03-26,3 Strikes,MGM,98000,0.0,-0.64,544.0,180.0,9328711,26,"Amazon.com, Inc.","Beverly Hills, California, United States",https://www.mgm.com/,2000-02-29,2000,3 strikes,6,2,1,1,26,670.1176470588235,398675.82352941175,590.0,13921.004827949439,160934.66666666666,130520.33333333333,264418.6666666667,253434.0,1000000.0,1651000.0,488000.0,767166.6666666666,197680.81818181818,13921.004827949439,3109570.3333333335,2790730.7647058824,4130.0,47816,3 Strikes,1.8679
Private,2012-07-29,30 Beats,Roadside Att…,58,1.52,-0.98,2.0,29.0,14686,10,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2012-07-19,2012,30 beats,6,7,3,1,10,11.1,1468.6,102.4,1323.063063063063,1175.0,2463.0,1306.0,1012.0,1470.5,1627.5,1267.0,1455.0,1489.0,1323.063063063063,14686.0,10280.199999999999,716.8000000000001,109416,30 Beats,1.7542
SONY,2007-11-20,30 Days of Night,Sony Pictures,114762,0.24,-0.31,915.0,125.0,39336668,33,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2007-10-18,2007,30 days of night,1,10,3,0,33,2354.967741935484,1247969.5483870967,476.38709677419354,16703.697167278504,531880.0,502619.4,608179.75,516095.0,2120517.0,2779439.25,1824279.5,2232112.3076923075,537199.7777777778,16703.697167278504,9834167.0,8735786.838709677,3334.7096774193546,4513,30 Days of Night,10.0603
SONY,2011-09-25,30 Minutes or Less,Sony Pictures,17066,-0.48,-0.68,95.0,180.0,37053924,45,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2011-08-11,2011,30 minutes or less,6,8,3,1,45,1709.6097560975609,901787.8536585366,408.6829268292683,21673.90766684738,714976.6,702918.0,502238.2,461056.6,1202190.7142857143,1285330.4285714286,1093529.5714285714,1193683.5714285714,595297.35,21673.90766684738,6175654.0,6312514.975609756,2860.7804878048782,62206,30 Minutes or Less,4.0633
SONY,2011-09-25,30 Minutes or Less,Sony Pictures,17066,-0.48,-0.68,95.0,180.0,37053924,45,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2011-08-11,2011,30 minutes or less,6,8,3,1,45,1709.6097560975609,901787.8536585366,408.6829268292683,21673.90766684738,714976.6,702918.0,502238.2,461056.6,1202190.7142857143,1285330.4285714286,1093529.5714285714,1193683.5714285714,595297.35,21673.90766684738,6175654.0,6312514.975609756,2860.7804878048782,1378886,30 Minutes or Less,1.3359
WBD,2007-05-31,300,Warner Bros.,42923,0.01,0.0,403.0,107.0,209313972,84,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2007-03-08,2007,300,3,3,3,0,84,2412.4736842105262,3623708.9122807016,1202.2280701754387,86763.21460828588,1754897.888888889,1575151.5555555555,1462965.2222222222,1610129.0,6591059.625,8072055.714285715,5900053.857142857,6842420.181818182,1600518.9714285715,86763.21460828588,17442831.0,25365962.38596491,8415.59649122807,1271,300,11.073
WBD,2001-03-21,3000 Miles to Graceland,Warner Bros.,35273,-0.28,-0.69,752.0,47.0,15463846,27,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-02-22,2001,3000 miles to graceland,2,2,3,0,27,2170.5,640145.1363636364,257.59090909090907,7124.554710896107,234689.5,265162.75,214155.25,263721.0,1518000.0,2123000.0,1051333.3333333333,1490857.142857143,243146.2,7124.554710896107,5154615.333333333,4481015.954545454,1803.1363636363635,12138,3000 Miles to Graceland,4.0575
WBD,2014-05-29,300: Rise of an Empire,Warner Bros.,3899,0.29,-0.61,71.0,55.0,106580051,84,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2014-03-06,2014,300: rise of an empire,3,3,3,0,84,1330.6666666666667,1268810.130952381,470.07142857142856,80095.22870741482,593538.25,667304.4166666666,505732.9166666667,461841.3333333333,2301997.9166666665,2564809.3333333335,1786446.75,2217751.3333333335,557104.2291666666,80095.22870741482,8881670.916666666,8881670.916666668,3290.5,53182,300: Rise of an Empire,12.1693
DISK,2011-08-14,35 and Ticking,Image Entert…,718,-0.53,-0.76,5.0,144.0,113804,87,Marathon Media - coproductions,"Chatsworth, Los Angeles, California, United States",https://www.imageentertainmentomaha.com/,2011-05-19,2011,35 and ticking,6,5,3,1,87,3.4266666666666667,1356.2666666666667,437.9866666666667,33211.284046692606,741.2222222222222,403.77777777777777,472.22222222222223,450.6666666666667,2253.5384615384614,2425.769230769231,1713.6923076923076,2131.0,516.9722222222222,33211.284046692606,9483.666666666666,9493.866666666667,3065.9066666666668,62522,35 and Ticking,3.3015
Private,2006-01-16,39 Pounds of Love,Balcony Rele…,152,0.0,0.0,1.0,152.0,27830,55,Balcony Releasing,"26 Mill Lane Amherst, MA 01002",https://www.balconyfilm.com/releasing,2005-11-22,2006,39 pounds of love,0,11,1,0,55,1.0,152.0,152.0,27830.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,27830.0,3975.714285714286,1064.0,1064.0,190162,39 Pounds of Love,2.1412
LGF.A,2007-10-18,3:10 to Yuma,Lionsgate,183810,0.0,-0.31,1820.0,101.0,52236365,42,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2007-09-06,2007,3:10 to yuma,3,9,3,0,42,2661.6153846153848,1301084.8461538462,481.3333333333333,19625.81269327476,599934.6666666666,633737.3333333334,566478.0,565671.3333333334,2274994.2,3125084.8,1909397.2,2436492.066666667,591455.3333333334,19625.81269327476,8706060.833333334,9107593.923076924,3369.333333333333,5176,3:10 to Yuma,7.1273
LGF.A,2007-10-18,3:10 to Yuma,Lionsgate,183810,0.0,-0.31,1820.0,101.0,52236365,42,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2007-09-06,2007,3:10 to yuma,3,9,3,0,42,2661.6153846153848,1301084.8461538462,481.3333333333333,19625.81269327476,599934.6666666666,633737.3333333334,566478.0,565671.3333333334,2274994.2,3125084.8,1909397.2,2436492.066666667,591455.3333333334,19625.81269327476,8706060.833333334,9107593.923076924,3369.333333333333,14168,3:10 to Yuma,3.6855
PARA,2002-03-23,40 Days and 40 Nights,Miramax,1220000,0.34,-0.35,1831.0,666.0,33585000,23,Paramount Global,"1901 Avenue of the Stars, Fl 20, Los Angeles, California 90067, US",https://www.miramax.com/,2002-02-28,2002,40 days and 40 nights,5,2,3,1,23,2247.478260869565,1455956.5217391304,655.0434782608696,14943.414841755011,632000.0,758333.3333333334,605666.6666666666,598666.6666666666,2299500.0,2726750.0,1866000.0,2336636.3636363638,648666.6666666666,14943.414841755011,11195000.0,10191695.652173912,4585.304347826087,2752,40 Days and 40 Nights,4.1948
WBD,2013-07-25,42,Warner Bros.,5111,0.18,-0.52,85.0,60.0,95020213,105,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2013-04-11,2013,42,3,4,3,0,105,1426.5333333333333,904954.4095238096,395.6380952380952,66609.17819422376,388920.4666666667,426201.93333333335,335672.8,335825.4,1456408.8,2101723.2666666666,1289928.2,1616020.088888889,371655.15,66609.17819422376,6334680.866666666,6334680.866666667,2769.4666666666667,109410,42,6.1541
WBD,2013-07-25,42,Warner Bros.,5111,0.18,-0.52,85.0,60.0,95020213,105,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2013-04-11,2013,42,3,4,3,0,105,1426.5333333333333,904954.4095238096,395.6380952380952,66609.17819422376,388920.4666666667,426201.93333333335,335672.8,335825.4,1456408.8,2101723.2666666666,1289928.2,1616020.088888889,371655.15,66609.17819422376,6334680.866666666,6334680.866666667,2769.4666666666667,931298,42,0.0548
DISK,2010-03-25,44 Inch Chest,Image Entert…,178,0.44,2.79,2.0,89.0,39033,70,Marathon Media - coproductions,"Chatsworth, Los Angeles, California, United States",https://www.imageentertainmentomaha.com/,2010-01-14,2010,44 inch chest,3,1,3,0,70,2.2222222222222223,619.5714285714286,298.46031746031747,17564.85,467.6666666666667,343.0,385.1111111111111,451.8888888888889,821.4444444444445,1009.5555555555555,858.3333333333334,896.4444444444445,411.9166666666667,17564.85,3903.3,4337.0,2089.222222222222,29182,44 Inch Chest,2.2695
LGF.A,2017-10-13,47 Meters Down,Entertainmen…,63,-0.79,-0.84,1.0,63.0,44306808,120,"Entertainment Film Distributors, Ltd","EAGLE HOUSE 108-110 JERMYN STREET, LONDON, SW1Y 6HB, GB",http://www.entertainmentfilms.co.uk/,2017-06-15,2017,47 meters down,4,6,3,1,120,710.1900826446281,372328.9917355372,248.4793388429752,62387.25248740298,259704.88235294117,274810.5294117647,211078.88235294117,220423.44444444444,542529.1666666666,618696.2941176471,477983.5882352941,546328.5192307692,241198.91304347827,62387.25248740298,2606282.8235294116,2606302.9421487604,1739.3553719008264,403119,47 Meters Down,4.0011
LGF.A,2019-11-14,47 Meters Down: Uncaged,Entertainmen…,65,-0.27,-0.81,7.0,9.0,22260900,91,"Entertainment Film Distributors, Ltd","EAGLE HOUSE 108-110 JERMYN STREET, LONDON, SW1Y 6HB, GB",http://www.entertainmentfilms.co.uk/,2019-08-15,2019,47 meters down: uncaged,3,8,3,0,91,806.6630434782609,247575.0,158.6413043478261,27596.280975031328,135647.15384615384,155373.6923076923,87946.46153846153,101118.14285714286,396710.07692307694,516210.3076923077,351285.07692307694,421401.8205128205,119664.69811320755,27596.280975031328,1712376.923076923,1733025.0,1110.4891304347827,480105,47 Meters Down: Uncaged,4.5177
